query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,exact_match_any,question_match_any,translated_query,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score
BQ031,adaptive_novel,Financial aid pete eligibility criteria ki ki?,"BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.","Question (Banglish): Financial aid pete eligibility criteria ki ki?
Answer (English): BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.

Question: What are the eligibility criteria for receiving financial aid?
Answer: BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.

Question: Can you tell me what the eligibility criteria for receiving financial aid are?
Answer: BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.

Question: What are the requirements for maintaining financial aid eligibility?
Answer: At BRAC University, students must maintain a minimum CGPA of 3.25, be enrolled full-time, meet satisfactory academic progress, follow the code of conduct, and sometimes demonstrate ongoing financial need to maintain financial aid eligibility.

Question: Can you tell me what the requirements for maintaining financial aid eligibility are?
Answer: At BRAC University, students must maintain a minimum CGPA of 3.25, be enrolled full-time, meet satisfactory academic progress, follow the code of conduct, and sometimes demonstrate ongoing financial need to maintain financial aid eligibility.","BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0149,0.0000,9.2696,9.2846,2026-07-28T09:38:22.099680+00:00,0.1673,0.9732
BQ032,adaptive_novel,Campus e bus kothay theke chare?,The bus leave campus from the Basement-1,"Question (Banglish): Campus e bus kothay theke chare?
Answer (English): The bus leave campus from the Basement-1

Question: From where does the bus leave on campus?
Answer: The bus leave campus from the Basement-1

Question (Banglish): Bus miss hoye gele student der thik ki kora uchit?
Answer (English): Students should find an alternative transport option, as buses follow strict schedules and cannot wait.

Question (Banglish): Bus break down korle ki hoy?
Answer (English): The transport department will arrange for an alternative bus as soon as possible.

Question (Banglish): Bus dhorar shesh shomoy ta ki?
Answer (English): Last Outbound Timing (drop off) from Basement 01:
BRAC University to Abdullahpur: Route No-01(5:10 PM)
BRAC University to Mirpur-A: Route No-02(5:15 PM)
BRAC University to Mirpur-B: Route No-02(5:10 PM)
BRAC University to Jigatola: Route No-03(5:10 PM)
BRAC University to Azimpur: Route No-04(2:10 PM)
BRAC University to Jatrabari: Route No-05(5:15 PM)
BRAC University to Baldha Garden: Route No-06(5:15 PM)
BRAC University to Mohammadpur: Route No-07(5:10 PM)
BRAC University to Narayanganj: Route No-08(5:15 PM ) 
BRAC University to Bashundhara: Route No-09(5:10 PM)",The bus leaves campus from the Basement-1.,open_ended,linear,0.5,False,True,True,False,False,True,,0.0186,0.0000,4.0952,4.1140,2026-07-28T09:38:26.214189+00:00,0.3789,0.9672
BQ033,adaptive_novel,Student ra ki age theke seat reserve korte pare?,"No, seating is strictly first-come, first-served.","Question (Banglish): Student ra ki age theke seat reserve korte pare?
Answer (English): No, seating is strictly first-come, first-served.

Question: Can students reserve seats in advance?
Answer: No, seating is strictly first-come, first-served.

Question (Banglish): Porer semester e amar chawa course e ki seat guarantee?
Answer (English): No, that's not something I can guarantee - course seats are limited and allocated through the advising process, so availability depends on timing and demand.

Question: Am I guaranteed a seat in the course I want next semester?
Answer: No, that's not something I can guarantee - course seats are limited and allocated through the advising process, so availability depends on timing and demand.

Question: Hey, am I guaranteed a seat in the course I want next semester?
Answer: No, that's not something I can guarantee - course seats are limited and allocated through the advising process, so availability depends on timing and demand.","No, seating is strictly first-come, first-served.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0194,0.0000,4.1492,4.1687,2026-07-28T09:38:30.383254+00:00,0.6112,0.9574
BQ034,adaptive_novel,Admission er important date ar deadline gula ki?,"The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.","Question (Banglish): Admission er important date ar deadline gula ki?
Answer (English): The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question: What are the important dates and deadlines for admission?
Answer: The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question: Can you tell me what the important dates and deadlines for admission are?
Answer: The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question (Banglish): Tuition ar fee er payment deadline gula ki?
Answer (English): At BRAC University, tuition and fees must be paid by the specified deadlines each semester.It's important to check specific dates each semester, as they may vary

Question: What's the deadline?
Answer: I'd need a bit more detail - deadline for what specifically (course drop, scholarship application, admission, thesis submission)? Let me know and I can point you to the right one.","The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0175,0.0000,8.6599,8.6775,2026-07-28T09:38:39.061299+00:00,0.1631,0.9654
BQ035,adaptive_novel,5th Floor e ki ki facility available?,"School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.","Question (Banglish): 5th Floor e ki ki facility available?
Answer (English): School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.

Question (Banglish): 1st Floor e ki ki facility available?
Answer (English): Medical Center, Male Washroom, Female Washroom, Brac Bank, and Student Fee Collection Booth.

Question: What facilities are available on the 5th Floor?
Answer: School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.

Question: Curious about something: what facilities are available on the 5th Floor?
Answer: School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.

Question (Banglish): 12th Floor e ki ki facility available?
Answer (English): The 12th Floor includes Learning Labs/Classrooms, EEE/ECE Labs, CSE/CS Labs, MNS Labs, and Social Interaction Spaces.","The facilities available on the 5th Floor are School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0184,0.0000,7.3239,7.3424,2026-07-28T09:38:46.403864+00:00,0.2077,1.0044
BQ036,adaptive_novel,BRAC University Students' Transport Service ta ki?,"BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.","Question (Banglish): BRAC University Students' Transport Service ta ki?
Answer (English): BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.

Question: What is the BRAC University Students' Transport Service?
Answer: BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.

Question: Can non-students use the BRAC University transport service?
Answer: No, the service is exclusively for BRAC University students.

Question (Banglish): Non-student ra ki BRAC University transport service use korte pare?
Answer (English): No, the service is exclusively for BRAC University students.

Question (Banglish): Student ra ki transport service niye feedback dite pare?
Answer (English): Yes, students can share feedback via BRAC University's official transport service email or hotline.","BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0164,0.0000,5.2120,5.2286,2026-07-28T09:38:51.632831+00:00,0.0015,0.9376
BQ037,adaptive_novel,University te ki ki sports team ache?,"BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.","Question (Banglish): University te ki ki sports team ache?
Answer (English): BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.

Question (Banglish): Club ba sports team e join korte ki kono cost lage?
Answer (English): No there no costs associated with joining clubs or sports teams.

Question: New student here, what sports teams does the university have?
Answer: BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.

Question: What sports teams does the university have?
Answer: BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.

Question: I looked around the site but couldn't find it — what sports teams does the university have?
Answer: BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.","The university has four sports teams: BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0153,0.0000,6.0072,6.0226,2026-07-28T09:38:57.655547+00:00,0.3768,1.0186
BQ038,adaptive_novel,"Badda campus e amar age theke ENG102 kora ache, tahole TARC e amake kon course deya hobe?","If you completed ENG102 already, you will be given BUS201 at TARC.","Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101

Question (Banglish): Badda campus e amar age theke ENG102 kora ache, tahole TARC e amake kon course deya hobe?
Answer (English): If you completed ENG102 already, you will be given BUS201 at TARC.

Question (Banglish): TARC er course gula ki Badda/main campus e kora jay?
Answer (English): No.Hum101,Bng101 and EMB101 are not available in Badda campus but yes one can do english 102,Because there are many students who complete english101 in residential campus

Question: For a friend who's asking — I already did ENG102 in Badda campus which course I will be given in TARC?
Answer: If you completed ENG102 already, you will be given BUS201 at TARC.

Question: I already did ENG102 in Badda campus which course I will be given in TARC?
Answer: If you completed ENG102 already, you will be given BUS201 at TARC.","If you completed ENG102 already, you will be given BUS201 at TARC.",entity_heavy,rrf,0.9,False,True,True,False,True,True,,0.0267,0.0000,4.4268,4.4538,2026-07-28T09:39:02.109817+00:00,99.9817,100.0150
BQ039,adaptive_novel,Wishlist event e participate na korle ki consequence hoy?,Student will not be allowed to register during Pre-Registration Phase 1,"Question (Banglish): Wishlist event e participate na korle ki consequence hoy?
Answer (English): Student will not be allowed to register during Pre-Registration Phase 1

Question (Banglish): Ke Wishlist event e participate korte hobe?
Answer (English): All undergraduate students attending upcoming, excluding RS-eligible students and LLB, PHR students

Question (Banglish): Kon group er student der Wishlist event e participate korar requirement nei?
Answer (English): Students who are eligible for residential semester in the upcoming semester.

Question: Can you tell me what the consequence of not participating in the Wishlist event is?
Answer: Student will not be allowed to register during Pre-Registration Phase 1

Question: What is the consequence of not participating in the Wishlist event?
Answer: Student will not be allowed to register during Pre-Registration Phase 1",Student will not be allowed to register during Pre-Registration Phase 1.,open_ended,linear,0.5,False,True,True,False,False,True,,0.0177,0.0000,4.4959,4.5137,2026-07-28T09:39:06.624176+00:00,0.2128,0.9948
BQ040,adaptive_novel,"Protita undergraduate program e thesis lage, naki student ra project/internship o choose korte pare?","It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.","Question (Banglish): Protita undergraduate program e thesis lage, naki student ra project/internship o choose korte pare?
Answer (English): It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.

Question: Hi, does every undergraduate program require a thesis, or can students choose a project/internship instead?
Answer: It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.

Question: Does every undergraduate program require a thesis, or can students choose a project/internship instead?
Answer: It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.

Question (Banglish): BBA student der ki internship korte hoy, naki tara thesis o choose korte pare?
Answer (English): BBA students are generally required to complete a one-semester internship, but they may opt for a Thesis instead. Choosing the thesis route requires a minimum CGPA of 3.5 and involves working with a supervisor for at least one semester (trimester), followed by a thesis paper and a presentation.

Question: Do BBA students have to do an internship, or can they choose a thesis instead?
Answer: BBA students are generally required to complete a one-semester internship, but they may opt for a Thesis instead. Choosing the thesis route requires a minimum CGPA of 3.5 and involves working with a supervisor for at least one semester (trimester), followed by a thesis paper and a presentation.","It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0357,0.0000,8.4488,8.4848,2026-07-28T09:39:15.109298+00:00,0.2878,1.0160
BQ041,adaptive_novel,BSEEE ar BSECE program er focus e ki difference?,"BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.","Question (Banglish): BSEEE ar BSECE program er focus e ki difference?
Answer (English): BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: Can you tell me what the difference in focus between the BSEEE and BSECE programs is?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: What is the difference in focus between the BSEEE and BSECE programs?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: Hey, is BRAC University's CSE program better than BUET's?
Answer: I can't give an objective ranking there - 'better' depends on what you're optimizing for, and I don't have comparative data on BUET to draw from anyway.

Question: Is BRAC University's CSE program better than BUET's?
Answer: I can't give an objective ranking there - 'better' depends on what you're optimizing for, and I don't have comparative data on BUET to draw from anyway.","The focus of the BSEEE (Electrical and Electronic Engineering) program is broader, spanning power, electronics, and general EEE topics, while the focus of the BSECE (Electronic and Communication Engineering) program is more specific to communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0194,0.0000,10.3328,10.3523,2026-07-28T09:39:25.462190+00:00,0.0854,0.9464
BQ042,adaptive_novel,Route-02 (Mirpur-A) er first outbound timing ta ki?,Route-02 (Mirpur-A): First trip departs at 2:05 PM.,"Question: What is the first outbound timing for Route-02 (Mirpur-A)?
Answer: Route-02 (Mirpur-A): First trip departs at 2:05 PM.

Question (Banglish): Route-02 (Mirpur-A) er first outbound timing ta ki?
Answer (English): Route-02 (Mirpur-A): First trip departs at 2:05 PM.

Question: What is the first outbound timing for Route-02 (Mirpur-B)?
Answer: Route-02 (Mirpur-B): First trip departs at 2:05 PM.

Question (Banglish): Route-02 (Mirpur-B) er first outbound timing ta ki?
Answer (English): Route-02 (Mirpur-B): First trip departs at 2:05 PM.

Question: What is the first outbound timing for Route-01 (Abdullahpur)?
Answer: Route-01 (Abdullahpur): First trip departs at 2:05 PM.",The first outbound timing for Route-02 (Mirpur-A) is 2:05 PM.,open_ended,linear,0.5,False,False,False,False,False,True,,0.0173,0.0000,4.6765,4.6940,2026-07-28T09:39:30.156349+00:00,0.0224,1.0525
BQ043,adaptive_novel,Thesis shuru korte hole CGPA koto lagbe?,CGPA equal to or above 3.0.,"Question (Banglish): Thesis shuru korte hole CGPA koto lagbe?
Answer (English): CGPA equal to or above 3.0.

Question (Banglish): CGPA 3 er niche thakle ki thesis kora jay? Minimum CGPA requirement ta ki?
Answer (English): It is possible to do thesis under CGPA 3, for that you have to take permission of your thesis supervisor and also the chairman. The minimum requirement for starting thesis is 3.

Question (Banglish): Project/internship shuru korar eligibility er jonno CGPA koto lagbe?
Answer (English): CGPA equal to or above 2.0.

Question (Banglish): Thesis/project/internship shuru korte minimum credit koto lagbe?
Answer (English): Students need a minimum of 75 completed credits to start a thesis, project, or internship.

Question (Banglish): Amar thesis ta amar hoye likhe diben?
Answer (English): I can't do that - a thesis has to be your own work, and having someone else write it would violate BRAC University's academic integrity policy. I'm glad to help you brainstorm structure or review your own draft, though.",The minimum CGPA requirement for starting a thesis is 3.0.,open_ended,linear,0.5,False,True,True,False,False,True,,0.0207,0.0000,4.3311,4.3520,2026-07-28T09:39:34.508749+00:00,0.4006,0.9555
BQ044,adaptive_novel,Scholarship pawa international student ke protita semester e koto credit hour nite hoy?,"Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.","Question (Banglish): Scholarship pawa international student ke protita semester e koto credit hour nite hoy?
Answer (English): Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.

Question: How many credit hours must a scholarship-holding international student take each semester?
Answer: Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.

Question: Do you know how many credit hours must a scholarship-holding international student take each semester?
Answer: Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.

Question: Before I forget to ask — how many credit hours must a scholarship-holding international student take each semester?
Answer: Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.

Question (Banglish): Scholarship pawa student der pay slip e 29 June 2025 er por late fee keno ashe?
Answer (English): The fee appears temporarily and will be waived automatically once the scholarship is adjusted.","Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0263,0.0000,7.5214,7.5479,2026-07-28T09:39:42.056898+00:00,0.4314,1.0115
BQ045,adaptive_novel,Connect er madhome student ra ki ki course-related schedule access korte pare?,"Class schedules, exam schedules, and classroom allocations.","Question (Banglish): Connect er madhome student ra ki ki course-related schedule access korte pare?
Answer (English): Class schedules, exam schedules, and classroom allocations.

Question: What kinds of course-related schedules can students access through connect?
Answer: Class schedules, exam schedules, and classroom allocations.

Question (Banglish): Student ra ki Connect er madhome semester drop ba course drop er jonno apply korte pare? Parle kivabe?
Answer (English): Yes, through the new system's online application feature.

Question: What is Connect?
Answer: Connect, BRAC University's student life cycle management system (previously known as USIS), is the gateway for students, faculty, and staff to access course registration, grade tracking, billing information, and more. You can log in at https://connect.bracu.ac.bd/ using your official BRACU email credentials.

Question (Banglish): Connect e kivabe log in korte hoy bolben?
Answer (English): Login Guidelines: Login Link: https://bracu.atlassian.net/wiki/spaces/SHD/pages/420937748/CONNECT+-+Login+Guidelines#Login-to-Connect Step 1: >> Please open https://connect.bracu.ac.bd/ You are recommended to access tge Connect portal through a Desktop/Laptop/Mobile Browser (Desktop Mode). After clicking on the link, you will see the following page (BRAC University Central Login System) to access the portal. Step 2: >>Sign in with Google Select the Sign in with Google option to login the portal. If you face any issues regarding the G-Suite email access kindly send an email to sic@bracu.ac.bd mentioning your student details (Full Name, Student ID, Personal E-mail & Phone Number). Step 3: >> Login with G-Suite email Kindly ensure you are logged in with your Student G-Suite account. Step 4: >> Upon successful login, students can access their Dashboard and other Modules.","Students can access class schedules, exam schedules, and classroom allocations through Connect.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0220,0.0000,4.6069,4.6290,2026-07-28T09:39:46.686624+00:00,0.3538,1.0224
BQ046,adaptive_novel,Volunteer organization e student leadership er ki ki opportunity ache?,"BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd","Question (Banglish): Volunteer organization e student leadership er ki ki opportunity ache?
Answer (English): BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd

Question: I looked around the site but couldn't find it — what opportunities are there for student leadership in volunteer organizations?
Answer: BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd

Question: This might be a silly question, but what opportunities are there for student leadership in volunteer organizations?
Answer: BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd

Question: What opportunities are there for student leadership in volunteer organizations?
Answer: BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd

Question (Banglish): University te ki ki type er extracurricular activity ache?
Answer (English): Our university offers a diverse range of extracurricular activities, including student-run clubs (e.g., debate, photography), sports teams, and fitness classes. You can also join cultural and artistic groups, volunteer in community service projects, and participate in leadership programs. Academic competitions, like hackathons and research challenges, are also available to help you grow and connect with peers.","The opportunities for student leadership in volunteer organizations include BRAC University Leadership Development Forum (BULDF), which is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0205,0.0000,13.5948,13.6154,2026-07-28T09:40:00.302403+00:00,0.2417,0.9214
BQ047,adaptive_novel,Upcoming game ar event shomporke ami kivabe updated thakbo?,"Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events","Question (Banglish): Upcoming game ar event shomporke ami kivabe updated thakbo?
Answer (English): Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events

Question: How can I stay updated on upcoming games and events?
Answer: Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs’ Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events

Question (Banglish): Notun system semester event ar deadline shomporke student der informed thakte kivabe help korbe?
Answer (English): Through access to the Academic Calendar, which includes semester events, holidays, and important deadlines.

Question: Kind of urgent, but how can I stay updated on upcoming games and events?
Answer: Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs’ Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events

Question: What steps do I need to follow to stay updated on upcoming games and events?
Answer: Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs’ Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events","Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates, and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events.",open_ended,linear,0.5,False,False,False,False,False,True,,0.0204,0.0000,9.0668,9.0873,2026-07-28T09:40:09.390131+00:00,0.4681,1.0421
BQ048,adaptive_novel,Exam er scheduling e conflict thakle student der ki korte hoy?,"The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.","Question (Banglish): Exam er scheduling e conflict thakle student der ki korte hoy?
Answer (English): The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question: What should students do if they have a scheduling conflict with their exams?
Answer: The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question: Random question, what should students do if they have a scheduling conflict with their exams?
Answer: The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question: Before I forget to ask — what should students do if they have a scheduling conflict with their exams?
Answer: The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question (Banglish): Student ra exam schedule ta thik kothay theke pete pare?
Answer (English): The official BRAC University website often publishes the exam schedules under the academic or announcements section. Additionally, the university may send exam schedules directly to students' email addresses.Furthermore, course instructors sometimes share the exam schedule directly with students during classes or through the course management system.","The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.",open_ended,linear,0.5,False,False,False,False,False,True,,0.0234,0.0000,8.3572,8.3808,2026-07-28T09:40:17.771081+00:00,0.3468,1.0425
