query_id,config,lambda,query,reference_answer,retrieved_context,generated_answer,retrieval_s,generation_s,total_s,timestamp,query_confidence,bleu,rougeL,meteor,bertscore
Q011,bm25_only,1.0,Can you tell me what the consequences of violating TARC rules and regulations are?,"Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled","Question: Can you tell me what the consequences of violating TARC rules and regulations are?
Answer: Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled

Question: What are the consequences of violating TARC rules and regulations?
Answer: Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled

Question: Just wondering, what are the consequences of violating TARC rules and regulations?
Answer: Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled

Question: Before I forget to ask — what are the consequences of violating TARC rules and regulations?
Answer: Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled

Question (Banglish): TARC er rules bhanle ki consequence hoy?
Answer (English): Violating rules and regulations can get one ousted from tarc.Eventually on severe violation the authority will call their parents and send them home.On minor violation,students are given warning.Also after 3 warnings if they cannot bring changes in themselves their tarc will also be cancelled","Violating rules and regulations can get one ousted from tarc. Eventually on severe violation the authority will call their parents and send them home. On minor violation, students are given a warning. Also after 3 warnings if they cannot bring changes in themselves their TARC will also be cancelled.",0.0188,8.4679,8.4867,2026-07-26 21:40:42.863422+00:00,0.0856,0.705476206728478,0.9896907216494846,0.9198267142708946,0.9870303869247437
Q012,bm25_only,1.0,What is the contact number for Route-05 (Jatrabari)?,Route-05 (Jatrabari) Service Assistant contact: 01700-877297.,"Question: What is the contact number for Route-05 (Jatrabari)?
Answer: Route-05 (Jatrabari) Service Assistant contact: 01700-877297.

Question (Banglish): Route-05 (Jatrabari) er contact number ta ki?
Answer (English): Route-05 (Jatrabari) Service Assistant contact: 01700-877297.

Question: What is the first outbound timing for Route-05 (Jatrabari)?
Answer: Route-05 (Jatrabari): First trip departs at 2:05 PM.

Question: What is the second outbound timing for Route-05 (Jatrabari)?
Answer: Route-05 (Jatrabari): Second trip departs at 5:10 PM.

Question: What are the pickup times for Route-05 (Jatrabari)?
Answer: Route-05 (Jatrabari): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.",The contact number for Route-05 (Jatrabari) is 01700-877297.,0.0204,4.7534,4.7738,2026-07-26 21:40:47.637289+00:00,0.063,0.28997844147152074,0.5555555555555556,0.6657910689028086,0.9580540060997009
Q013,bm25_only,1.0,Can you tell me what BRAC University's policy on sexual harassment is?,"BRAC University maintains a 'Zero Tolerance' policy toward sexual harassment of any kind, formalized in its Code of Conduct on Sexual Harassment, which is part of the university's broader safeguarding framework alongside the Academic Handbook and the Regulations of Students Conduct.","Question: Can you tell me what BRAC University's policy on sexual harassment is?
Answer: BRAC University maintains a 'Zero Tolerance' policy toward sexual harassment of any kind, formalized in its Code of Conduct on Sexual Harassment, which is part of the university's broader safeguarding framework alongside the Academic Handbook and the Regulations of Students Conduct.

Question: What is BRAC University's policy on sexual harassment?
Answer: BRAC University maintains a 'Zero Tolerance' policy toward sexual harassment of any kind, formalized in its Code of Conduct on Sexual Harassment, which is part of the university's broader safeguarding framework alongside the Academic Handbook and the Regulations of Students Conduct.

Question (Banglish): Sexual harassment niye BRAC University er policy ta ki?
Answer (English): BRAC University maintains a 'Zero Tolerance' policy toward sexual harassment of any kind, formalized in its Code of Conduct on Sexual Harassment, which is part of the university's broader safeguarding framework alongside the Academic Handbook and the Regulations of Students Conduct.

Question: Besides bullying and sexual harassment, what other kinds of complaints does the Office of the Proctor handle?
Answer: The Office of the Proctor's non-academic complaint mandate is broader than bullying and harassment alone - it also covers ragging, threats, bribery, and other serious criminal offences involving students or staff, acting as an impartial, discreet channel for these safeguarding issues.

Question (Banglish): Bullying ar sexual harassment chara Office of the Proctor ar ki ki complaint dekhe?
Answer (English): The Office of the Proctor's non-academic complaint mandate is broader than bullying and harassment alone - it also covers ragging, threats, bribery, and other serious criminal offences involving students or staff, acting as an impartial, discreet channel for these safeguarding issues.","BRAC University maintains a 'Zero Tolerance' policy toward sexual harassment of any kind, formalized in its Code of Conduct on Sexual Harassment, which is part of the university's broader safeguarding framework alongside the Academic Handbook and the Regulations of Students Conduct.",0.0193,7.975,7.9943,2026-07-26 21:40:55.632209+00:00,0.1022,1.0,1.0,0.9999948631544341,1.0
Q014,bm25_only,1.0,How to do advising as my advising is blocked but my payment is clear?,You have login into these page using your g-suit to get help. LINK: https://bracu.atlassian.net/servicedesk/customer/portal/2/user/login?destination=portal%2F2 or try emailing at sic@bracu.ac.bd,"Question: How to do advising as my advising is blocked but my payment is clear?
Answer: You have login into these page using your g-suit to get help. LINK: https://bracu.atlassian.net/servicedesk/customer/portal/2/user/login?destination=portal%2F2 or try emailing at sic@bracu.ac.bd

partment's probation advising process rather than the standard self-confirm route, not be blocked outright.

Question (Banglish): Amar advising block kora ache kintu payment clear, tahole advising kivabe korbo?
Answer (English): You have login into these page using your g-suit to get help. LINK: https://bracu.atlassian.net/servicedesk/customer/portal/2/user/login?destination=portal%2F2 or try emailing at sic@bracu.ac.bd

Question: How to do main advising, (Department Wise)?
Answer: The advising procedures are different for every department. Example: For CSE department the advising is divided into 2 parts. First one, Discord Advising and On campus Advising. Discord advising happens for two/three days. For discord advising you have to verify yourself first. The rules and verification procedures will be sent in your g-suite email. After following them you will get yourself verified. Then you will be assigned to an 

Question: What is advising?
Answer: Advising is the procedure of taking courses for your upcoming semester. It is divided into two parts. Firstly Pre-advising then main advising. Pre-advising usually happens few days before your cuurent semester's final starts and main advising usually begins 1 week before the class starts. Pre-advising has three schedule. Pre-Registration 1, Pre-Registration 2 and Self Registration.","To do advising when your account is blocked but your payment is clear, you need to login into these pages using your g-suit for help. The login page is located at https://bracu.atlassian.net/servicedesk/customer/portal/2/user/login?destination=portal%2F2 or try emailing at sic@bracu.ac.bd.",0.0171,10.3292,10.3463,2026-07-26 21:41:05.978583+00:00,0.2462,0.34902452800773265,0.7045454545454545,0.790187702265372,0.9600937366485596
Q015,bm25_only,1.0,What is the difference in focus between the BSEEE and BSECE programs?,"BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.","Question: What is the difference in focus between the BSEEE and BSECE programs?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: Can you tell me what the difference in focus between the BSEEE and BSECE programs is?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question (Banglish): BSEEE ar BSECE program er focus e ki difference?
Answer (English): BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: What undergraduate and graduate programs does the Department of EEE offer?
Answer: The Department of Electrical and Electronic Engineering offers two undergraduate programs - Bachelor of Science in Electrical and Electronic Engineering (BSEEE) and Bachelor of Science in Electronic and Communication Engineering (BSECE) - plus two graduate programs, the Master of Science in EEE (MScEEE) and the Master of Engineering in EEE (MEnggEEE).

Question (Banglish): Department of EEE ki ki undergraduate ar graduate program offer kore?
Answer (English): The Department of Electrical and Electronic Engineering offers two undergraduate programs - Bachelor of Science in Electrical and Electronic Engineering (BSEEE) and Bachelor of Science in Electronic and Communication Engineering (BSECE) - plus two graduate programs, the Master of Science in EEE (MScEEE) and the Master of Engineering in EEE (MEnggEEE).","The difference in focus between the BSEEE and BSECE programs is that BSEEE has a broader focus spanning power, electronics and general EEE topics, while BSECE concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.",0.02,9.0991,9.1191,2026-07-26 21:41:15.097918+00:00,0.0105,0.6962921175525287,0.7906976744186047,0.769189797906014,0.9470075368881226
Q016,bm25_only,1.0,"This might be a silly question, but provide me the contact information of library staffs?","You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd","Question: This might be a silly question, but provide me the contact information of library staffs?
Answer: You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd

Question: Provide me the contact information of library staffs.
Answer: You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd

Question: I wanted to ask, provide me the contact information of library staffs?
Answer: You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd

Question: Can someone help — provide me the contact information of library staffs?
Answer: You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd

Question: For a friend who's asking — provide me the contact information of library staffs?
Answer: You can contact Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd
Deputy Librarian: nasiruddin@bracu.ac.bd, murtoza@bracu.ac.bd","You can contact the Librarian at: librarian@bracu.ac.bd, hasina@bracu.ac.bd and the Deputy Librarians are nasiruddin@bracu.ac.bd and murtoza@bracu.ac.bd.",0.0211,7.8344,7.8555,2026-07-26 21:41:22.953764+00:00,0.2622,0.4839281708164425,0.9019607843137255,0.8137100994243849,0.9780852198600769
Q017,bm25_only,1.0,"Hey, for further information regarding Admission who should I contact?","For more queries, please contact the Inquiry, Registration & Admissions Office, BRACU (Phone: +88 09638464646, Call Center Ext: 1001. You can also send e-mail at admissions@bracu.ac.bd.","Question: Hey, for further information regarding Admission who should I contact?
Answer: For more queries, please contact the Inquiry, Registration & Admissions Office, BRACU (Phone: +88 09638464646, Call Center Ext: 1001. You can also send e-mail at admissions@bracu.ac.bd.

Question: For further information regarding Admission who should I contact?
Answer: For more queries, please contact the Inquiry, Registration & Admissions Office, BRACU (Phone: +88 09638464646, Call Center Ext: 1001. You can also send e-mail at admissions@bracu.ac.bd.

Question: How can I get information about Scholarship/Financial Aid in BRAC University?
Answer: Regarding all information about Financial Aid, please contact:
BRACU (Phone: +88 09638464646, Call Center Ext: 1001 or email at scholarship@bracu.ac.bd
(BRACU Scholarship Office)

Question: What steps do I need to follow to get information about Scholarship/Financial Aid in BRAC University?
Answer: Regarding all information about Financial Aid, please contact:
BRACU (Phone: +88 09638464646, Call Center Ext: 1001 or email at scholarship@bracu.ac.bd
(BRACU Scholarship Office)

Question (Banglish): BRAC University te Scholarship/Financial Aid niye information ami kivabe pabo?
Answer (English): Regarding all information about Financial Aid, please contact:
BRACU (Phone: +88 09638464646, Call Center Ext: 1001 or email at scholarship@bracu.ac.bd
(BRACU Scholarship Office)","For more queries regarding Admission, please contact the Inquiry, Registration & Admissions Office, BRACU (Phone: +88 09638464646, Call Center Ext: 1001. You can also send e-mail at admissions@bracu.ac.bd.",0.0204,7.9957,8.0161,2026-07-26 21:41:30.970313+00:00,0.2042,0.9024521756077707,0.9666666666666666,0.9943898779073733,0.9937806129455566
Q018,bm25_only,1.0,What are BRAC University's official colours?,"BRAC University's official colours are blue, black, and gray.","Question: What are BRAC University's official colours?
Answer: BRAC University's official colours are blue, black, and gray.

Question: Can you tell me what BRAC University's official colours are?
Answer: BRAC University's official colours are blue, black, and gray.

Question: I wanted to ask, what are BRAC University's official colours?
Answer: BRAC University's official colours are blue, black, and gray.

Question: I looked around the site but couldn't find it — what are BRAC University's official colours?
Answer: BRAC University's official colours are blue, black, and gray.

Question (Banglish): BRAC University er official colour gula ki?
Answer (English): BRAC University's official colours are blue, black, and gray.","BRAC University's official colours are blue, black, and gray.",0.0169,3.9924,4.0093,2026-07-26 21:41:34.979682+00:00,0.0125,1.0,1.0,0.9997724169321802,1.0
Q019,bm25_only,1.0,How are students informed about changes to the transport service?,Students are informed through official BRAC University notices and announcements.,"Question: How are students informed about changes to the transport service?
Answer: Students are informed through official BRAC University notices and announcements.

Question (Banglish): Transport service e change hole student der kivabe janano hoy?
Answer (English): Students are informed through official BRAC University notices and announcements.

Question: How can students contact the transport service?
Answer: Students can contact the transport service via designated phone numbers.

Question (Banglish): Student ra transport service ke kivabe contact korbe?
Answer (English): Students can contact the transport service via designated phone numbers.

Question: Can non-students use the BRAC University transport service?
Answer: No, the service is exclusively for BRAC University students.",Students are informed through official BRAC University notices and announcements.,0.0193,3.7762,3.7955,2026-07-26 21:41:38.776002+00:00,0.4135,1.0,1.0,0.9996243425995492,1.0
Q020,bm25_only,1.0,What is checked at the Security Supervisor Office?,"Student ID Check, All workers In out","Question: What is checked at the Security Supervisor Office?
Answer: Student ID Check, All workers In out

Question: What is the function of the Security Supervisor Office?
Answer: To check student IDs and monitor the entry and exit of all workers.

Question (Banglish): Security Supervisor Office e ki check kora hoy?
Answer (English): Student ID Check, All workers In out

Question (Banglish): Security Supervisor Office er function ta ki?
Answer (English): To check student IDs and monitor the entry and exit of all workers.

Question: Is there a dorm supervisor who oversees student welfare in BRACU accommodation?
Answer: Yes, BRACU accommodation (e.g., the female students' dormitory) has a dedicated Dorm Supervisor role responsible for enforcing dormitory rules, coordinating with the Medical Center, overseeing meals and hygiene, managing attendance and security, and organizing extracurricular logistics like airport pickup and cultural trips for residents.","Student ID Check, all workers in and out.",0.0194,3.6237,3.6432,2026-07-26 21:41:42.419410+00:00,0.394,0.6606328636027614,0.9333333333333333,0.9679878048780488,0.9438586831092834
