query_id,config,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q010,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q010,vector_only_hyde,0.0,1.0,1.0,0.3333333333333333,0.5706417189553201,0.5706417189553201
Q010,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q010,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q010,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q011,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q011,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q011,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q011,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q011,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q012,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q012,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q012,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q012,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q012,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q013,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q013,vector_only_hyde,0.0,1.0,1.0,0.3333333333333333,0.41618115554873086,0.55744812840856
Q013,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q013,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q013,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q014,vector_only_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q014,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q014,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q014,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q014,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q015,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q015,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q015,bm25_only,1.0,1.0,1.0,1.0,0.7653606369886217,0.9217868789962071
Q015,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q015,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q016,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q016,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q016,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q016,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q016,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q017,vector_only_baseline,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q017,vector_only_hyde,0.0,0.0,0.0,0.16666666666666666,0.0,0.3562071871080222
Q017,bm25_only,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q017,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q017,full_hybrid_hyde,0.0,1.0,1.0,0.5,0.7328286204777911,0.7328286204777911
Q018,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,0.9842184869190973
Q018,vector_only_hyde,1.0,1.0,1.0,1.0,0.8687949224876582,0.9770153702993118
Q018,bm25_only,1.0,1.0,1.0,1.0,0.8539316501572937,0.9667147927059906
Q018,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.8687949224876582,0.9770153702993118
Q018,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.8687949224876582,0.9770153702993118
Q019,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q019,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q019,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q019,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q019,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q020,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q020,vector_only_hyde,0.0,0.0,0.0,0.0,0.0,0.0
Q020,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q020,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q020,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q021,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q021,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q021,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q021,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q021,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q022,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q022,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q022,bm25_only,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q022,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q022,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q023,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q023,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q023,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q023,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q023,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q024,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q024,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q024,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q024,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q024,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q025,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q025,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q025,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q025,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q025,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q026,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q026,vector_only_hyde,0.0,0.0,1.0,0.2,0.23719771276929622,0.41443699955334395
Q026,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q026,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q026,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q027,vector_only_baseline,1.0,1.0,1.0,1.0,0.8687949224876582,0.9896062251871525
Q027,vector_only_hyde,0.0,0.0,0.0,0.0,0.0,0.0
Q027,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q027,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q027,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q028,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q028,vector_only_hyde,0.0,0.0,0.0,0.0,0.0,0.0
Q028,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q028,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q028,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q029,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q029,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q029,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q029,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.46927872602275644,0.7461976723150332
Q029,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.46927872602275644,0.7461976723150332
Q030,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q030,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q030,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q030,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q030,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q031,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q031,vector_only_hyde,0.0,1.0,1.0,0.3333333333333333,0.5437713091520254,0.5437713091520254
Q031,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q031,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q031,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q032,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q032,vector_only_hyde,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q032,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q032,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q032,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q033,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q033,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q033,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q033,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q033,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q034,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q034,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q034,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q034,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q034,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q035,vector_only_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q035,vector_only_hyde,1.0,1.0,1.0,1.0,0.7653606369886217,0.9217868789962071
Q035,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q035,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q035,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q036,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q036,vector_only_hyde,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q036,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q036,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.6131471927654584,0.7977228895450266
Q036,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q037,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q037,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q037,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q037,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q037,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q038,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q038,vector_only_hyde,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q038,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q038,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q038,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q039,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q039,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q039,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q039,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q039,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q040,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q040,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q040,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q040,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q040,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q041,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q041,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q041,bm25_only,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q041,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q041,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q042,vector_only_baseline,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q042,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q042,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q042,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q042,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q043,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q043,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q043,bm25_only,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q043,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q043,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q044,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q044,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q044,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q044,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,0.9796825595768971
Q044,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q045,vector_only_baseline,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q045,vector_only_hyde,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q045,bm25_only,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q045,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q045,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q046,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q046,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q046,bm25_only,0.0,0.0,0.0,0.1111111111111111,0.0,0.36181498356361597
Q046,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q046,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q047,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q047,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q047,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q047,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q047,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q048,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q048,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q048,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q048,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q048,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q049,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q049,vector_only_hyde,0.0,0.0,0.0,0.0,0.0,0.0
Q049,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q049,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q049,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q050,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q050,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q050,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q050,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q050,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q051,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q051,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q051,bm25_only,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q051,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q051,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q052,vector_only_baseline,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q052,vector_only_hyde,0.0,1.0,1.0,0.5,0.5307212739772434,0.6871475159848289
Q052,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q052,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q052,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.7653606369886217,0.9066276098484507
Q053,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q053,vector_only_hyde,0.0,0.0,0.0,0.16666666666666666,0.0,0.3562071871080222
Q053,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q053,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q053,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.9060254355346823,0.9060254355346823
Q054,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q054,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q054,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q054,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q054,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q055,vector_only_baseline,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q055,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q055,bm25_only,1.0,1.0,1.0,1.0,0.9060254355346823,0.9060254355346823
Q055,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q055,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q056,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,0.9933222998814617
Q056,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q056,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q056,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q056,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q057,vector_only_baseline,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q057,vector_only_hyde,0.0,0.0,1.0,0.2,0.23719771276929622,0.430624116386567
Q057,bm25_only,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q057,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q057,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q058,vector_only_baseline,0.0,1.0,1.0,0.5,0.6608397947263839,0.7738931964842559
Q058,vector_only_hyde,0.0,1.0,1.0,0.5,0.7606395682357036,0.7606395682357036
Q058,bm25_only,0.0,1.0,1.0,0.5,0.6608397947263839,0.7816510974258781
Q058,full_hybrid_baseline,0.0,1.0,1.0,0.5,0.6608397947263839,0.7816510974258781
Q058,full_hybrid_hyde,0.0,1.0,1.0,0.5,0.6608397947263839,0.7629371898492955
Q059,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q059,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q059,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q059,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q059,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q060,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q060,vector_only_hyde,0.0,0.0,1.0,0.25,0.3191471544989227,0.5883300173403988
Q060,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q060,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q060,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q061,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q061,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q061,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q061,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q061,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q062,vector_only_baseline,1.0,1.0,1.0,1.0,0.8318724637288826,0.9550236580992476
Q062,vector_only_hyde,0.0,0.0,0.0,0.14285714285714285,0.0,0.43334518829986224
Q062,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q062,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q062,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q063,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q063,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q063,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q063,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q063,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q064,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q064,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q064,bm25_only,1.0,1.0,1.0,1.0,0.8318724637288826,0.9447176050778178
Q064,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q064,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q065,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q065,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q065,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q065,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q065,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q066,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q066,vector_only_hyde,0.0,0.0,1.0,0.25,0.2640681225725909,0.48247555939075504
Q066,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q066,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q066,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q067,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q067,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q067,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q067,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.9060254355346823,0.9060254355346823
Q067,full_hybrid_hyde,1.0,1.0,1.0,1.0,0.5413996682199069,0.8036070421010475
Q068,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q068,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q068,bm25_only,1.0,1.0,1.0,1.0,0.6164336326286644,0.8631997506525685
Q068,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q068,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q069,vector_only_baseline,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q069,vector_only_hyde,1.0,1.0,1.0,1.0,0.7653606369886217,0.9066276098484507
Q069,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q069,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q069,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q070,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q070,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q070,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q070,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q070,full_hybrid_hyde,1.0,1.0,1.0,1.0,1.0,1.0
Q071,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q071,vector_only_hyde,1.0,1.0,1.0,1.0,1.0,1.0
