query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,exact_match_any,question_match_any,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score
BQ031,adaptive_novel,Financial aid pete eligibility criteria ki ki?,"BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.","Question (Banglish): Financial aid pete eligibility criteria ki ki?
Answer (English): BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.

Question (Banglish): Financial aid eligibility maintain rakhte ki ki requirement ache?
Answer (English): At BRAC University, students must maintain a minimum CGPA of 3.25, be enrolled full-time, meet satisfactory academic progress, follow the code of conduct, and sometimes demonstrate ongoing financial need to maintain financial aid eligibility.

Question (Banglish): Financial aid er jonno apply korte ki ki documents lagbe?
Answer (English): To qualify, students must provide documents like family income statements and tax returns to assess their financial situation. Additionally, a minimum CGPA (usually 2.50 or higher) is required, and students must be enrolled full-time.

Question (Banglish): Student ra financial aid er jonno kivabe apply korbe?
Answer (English): To apply for financial aid at BRAC University, students should start by confirming their eligibility by reviewing the criteria provided on the university's website or contacting the financial aid office. Next, they need to gather all required documents, such as income certificates and academic records. After preparing the necessary paperwork, students should complete and submit the financial aid application form by the specified deadline.

Question: What are the eligibility criteria for receiving financial aid?
Answer: BRAC University offers financial aid to students based on demonstrated financial need. Financial aid eligibility is reassessed regularly, and students may need to maintain satisfactory academic performance. Special consideration may be given to students from disadvantaged backgrounds or those facing extraordinary circumstances. The Financial Aid Office can provide more detailed information on the application process.","BRAC University offers financial aid to students based on demonstrated financial need, and financial aid eligibility is reassessed regularly, with special consideration given to students from disadvantaged backgrounds or those facing extraordinary circumstances.",open_ended,linear,0.5,False,False,False,False,False,True,0.0225,0.1246,6.5756,6.7234,2026-07-27T11:18:01.708417+00:00,0.2315,0.9841
BQ032,adaptive_novel,Campus e bus kothay theke chare?,The bus leave campus from the Basement-1,"Question (Banglish): Campus e bus kothay theke chare?
Answer (English): The bus leave campus from the Basement-1

Question (Banglish): Badda campus e amar age theke ENG102 kora ache, tahole TARC e amake kon course deya hobe?
Answer (English): If you completed ENG102 already, you will be given BUS201 at TARC.

Question (Banglish): BRAC University bus e uthte amake ki ID dekhate hobe?
Answer (English): Passengers must display their individual student ID card before boarding. New students who don't yet have their ID card can show a photocopy of their payment/registration receipt instead.

Question (Banglish): BRAC University bus service ke use korte pare?
Answer (English): Only BRAC University students can use this service. Students must show their university ID before boarding. New students must show a photocopy of their payment receipt.

Question (Banglish): Savar campus e ki ki academic ar welfare facility ache?
Answer (English): The Residential Campus has classrooms, conference rooms, a library with reading areas, computer labs, dormitories, dining halls, an auditorium, and outdoor sports grounds. It also has a resident doctor and nurse (with an arrangement with a local hospital for emergencies), male and female full-time psychosocial counsellors, and facilities for football, cricket, table tennis, carom, handball, volleyball and badminton (students bring their own equipment).",The bus leave campus from the Basement-1.,open_ended,linear,0.5,False,False,False,False,False,True,0.0231,0.1422,3.9449,4.1108,2026-07-27T11:18:05.819802+00:00,0.4538,0.9878
BQ033,adaptive_novel,Student ra ki age theke seat reserve korte pare?,"No, seating is strictly first-come, first-served.","Question (Banglish): Student ra ki age theke seat reserve korte pare?
Answer (English): No, seating is strictly first-come, first-served.

Question (Banglish): Savar campus e thakar shomoy student ra ki visitor receive korte pare?
Answer (English): Only nominated visitors, usually parents, are allowed to visit on designated Parents' Days, which are announced each semester. Visiting hours are typically in the afternoon on specific Fridays.

Question (Banglish): Connect er madhome student ra ki ki course-related schedule access korte pare?
Answer (English): Class schedules, exam schedules, and classroom allocations.

Question (Banglish): Enroll korar age international student der ki medical requirement complete korte hoy?
Answer (English): International students must undergo a medical checkup in their home country, including a general fitness test and relevant clinical screenings/immunizations, and submit the physician's certificate/report to BRAC University.

Question (Banglish): Student ra club ar activity te kothay participate korte pare?
Answer (English): Club Activity Rooms are located on the 6th Floor.","No, seating is strictly first-come, first-served.",open_ended,linear,0.5,False,False,False,False,False,True,0.0243,0.0916,4.0075,4.1244,2026-07-27T11:18:09.944698+00:00,0.4200,0.9752
BQ034,adaptive_novel,Admission er important date ar deadline gula ki?,"The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.","Question (Banglish): Admission er important date ar deadline gula ki?
Answer (English): The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question (Banglish): Tuition ar fee er payment deadline gula ki?
Answer (English): At BRAC University, tuition and fees must be paid by the specified deadlines each semester.It's important to check specific dates each semester, as they may vary

Question (Banglish): Pre-Thesis 1 er registration process ta ki, ar deadline gula ki?
Answer (English): You can register for Pre-Thesis 1 at https://cse.sds.bracu.ac.bd/thesis/registration. Registration deadlines are set and published each semester by the CSE Thesis Committee (via a deadline sheet shared with enrolled students) - check with your thesis coordinator or the committee's current semester announcement for the exact dates.

Question (Banglish): Notun system semester event ar deadline shomporke student der informed thakte kivabe help korbe?
Answer (English): Through access to the Academic Calendar, which includes semester events, holidays, and important deadlines.

Question (Banglish): BRAC University er academic calendar ta ki, semester date ar exam schedule shoho?
Answer (English): Here is the official link of the academic dates: https://www.bracu.ac.bd/news-events/academic-dates","The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.",open_ended,linear,0.5,False,False,False,False,False,True,0.0239,0.1233,8.6506,8.7989,2026-07-27T11:18:18.744002+00:00,0.1932,0.9711
BQ035,adaptive_novel,5th Floor e ki ki facility available?,"School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.","Question (Banglish): 5th Floor e ki ki facility available?
Answer (English): School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.

Question (Banglish): 12th Floor e ki ki facility available?
Answer (English): The 12th Floor includes Learning Labs/Classrooms, EEE/ECE Labs, CSE/CS Labs, MNS Labs, and Social Interaction Spaces.

Question (Banglish): 1st Floor e ki ki facility available?
Answer (English): Medical Center, Male Washroom, Female Washroom, Brac Bank, and Student Fee Collection Booth.

Question (Banglish): 1st Floor e ki ki health service available?
Answer (English): The Medical Center provides health services, including consultations and emergency care.

Question (Banglish): 11th Floor e ki type er laboratory available?
Answer (English): The 11th Floor houses Pharmacy Labs, EEE/ECE Labs, CSE/CE Labs, MNS Labs, and Social Interaction Spaces.","The facilities available on the 5th floor include School of General Education, ENH, ESS, School of Pharmacy, MNS, School of Architecture and Design, BRAC Business School, and BRAC Institute of Languages.",open_ended,linear,0.5,False,False,False,False,False,True,0.0220,0.0688,7.4123,7.5037,2026-07-27T11:18:26.247624+00:00,0.1181,1.0192
BQ036,adaptive_novel,BRAC University Students' Transport Service ta ki?,"BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.","Question (Banglish): BRAC University Students' Transport Service ta ki?
Answer (English): BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.

Question (Banglish): Student ra ki transport service niye feedback dite pare?
Answer (English): Yes, students can share feedback via BRAC University's official transport service email or hotline.

Question (Banglish): Non-student ra ki BRAC University transport service use korte pare?
Answer (English): No, the service is exclusively for BRAC University students.

Question (Banglish): BRAC University transport service er cover kora route gula ki ki?
Answer (English): The transport service covers nine routes: Abdullahpur, Mirpur-A, Mirpur-B, Jigatola, Azimpur, Jatrabari, Baldha Garden, Mohammadpur, Narayanganj, and Bashundhara.

Question (Banglish): BRAC University ki bus gula own kore?
Answer (English): Yes, BRAC University owns and operates the transport service.","BRAC University provides an affordable, safe, and comfortable transport service with air-conditioned buses covering nine routes across Dhaka city.",open_ended,linear,0.5,False,False,False,False,False,True,0.0246,0.0919,5.1698,5.2871,2026-07-27T11:18:31.535165+00:00,0.1253,0.9612
BQ037,adaptive_novel,University te ki ki sports team ache?,"BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.","Question (Banglish): University te ki ki sports team ache?
Answer (English): BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.

Question (Banglish): University te ki ki type er extracurricular activity ache?
Answer (English): Our university offers a diverse range of extracurricular activities, including student-run clubs (e.g., debate, photography), sports teams, and fitness classes. You can also join cultural and artistic groups, volunteer in community service projects, and participate in leadership programs. Academic competitions, like hackathons and research challenges, are also available to help you grow and connect with peers.

Question (Banglish): TARC e sports er ki ki opportunity ache?
Answer (English): During my period i have seen students playing volleyball,basketball,football and cricket.Football, cricket and tennis tournaments are arranged and students also get jersey.These tournaments are celebrated among the students in a big manner

Question (Banglish): Intramural sports ki ache?
Answer (English): Yes, the Multipurpose Hall provides indoor sports facilities, including table tennis, badminton, basketball, and carom, with plans to expand offerings further.
.

Question (Banglish): BRAC University te mote koto club ar society ache?
Answer (English): BRAC University has more than 30 academic and non-academic clubs and societies, spanning sports, culture, debate, adventure, community service, finance, technology, and Model UN, among other interests.","The university's sports teams include the BRAC University Football Club, BRAC University Chess Club, BRAC University Cricket Club, and BRAC University Indoor Games Club.",open_ended,linear,0.5,False,False,False,False,False,True,0.0244,0.1515,5.9751,6.1516,2026-07-27T11:18:37.687491+00:00,0.3282,1.0231
BQ038,adaptive_novel,"Badda campus e amar age theke ENG102 kora ache, tahole TARC e amake kon course deya hobe?","If you completed ENG102 already, you will be given BUS201 at TARC.","Question (Banglish): Badda campus e amar age theke ENG102 kora ache, tahole TARC e amake kon course deya hobe?
Answer (English): If you completed ENG102 already, you will be given BUS201 at TARC.

Question (Banglish): TARC er course gula ki Badda/main campus e kora jay?
Answer (English): No.Hum101,Bng101 and EMB101 are not available in Badda campus but yes one can do english 102,Because there are many students who complete english101 in residential campus

Question: New student here, I already did ENG102 in Badda campus which course I will be given in TARC?
Answer: If you completed ENG102 already, you will be given BUS201 at TARC.

Question: I already did ENG102 in Badda campus which course I will be given in TARC?
Answer: If you completed ENG102 already, you will be given BUS201 at TARC.

Question (Banglish): TARC e student der kon kon course korte hoy? Details ta bolen.
Answer (English): Students have to complete BNG101,HUM101,EMB101 and ENG102/ENG101","If you completed ENG102 already in Badda campus, you will be given BUS201 at TARC.",entity_heavy,rrf,0.9,False,False,False,False,False,True,0.0362,0.1051,4.9991,5.1423,2026-07-27T11:18:42.830190+00:00,0.0055,0.0333
BQ039,adaptive_novel,Wishlist event e participate na korle ki consequence hoy?,Student will not be allowed to register during Pre-Registration Phase 1,"Question (Banglish): Wishlist event e participate na korle ki consequence hoy?
Answer (English): Student will not be allowed to register during Pre-Registration Phase 1

Question (Banglish): Ke Wishlist event e participate korte hobe?
Answer (English): All undergraduate students attending upcoming, excluding RS-eligible students and LLB, PHR students

Question (Banglish): Wishlist event e course select korar por ki korte hobe?
Answer (English): Press the ""Confirm"" button within the assigned slot time

Question (Banglish): Self-Registration period e advising confirm na korle ki consequence hoy?
Answer (English): All selected courses will be automatically cancelled

Question (Banglish): Wishlist participation miss korle ekjon student ki register korte parbe?
Answer (English): Yes, but only during Pre-Registration Phase 2 or Self Registration, with limited course availability",Student will not be allowed to register during Pre-Registration Phase 1.,open_ended,linear,0.5,False,False,False,False,False,True,0.0268,0.0718,4.1622,4.2619,2026-07-27T11:18:47.092276+00:00,0.3346,1.0007
BQ040,adaptive_novel,"Protita undergraduate program e thesis lage, naki student ra project/internship o choose korte pare?","It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.","Question (Banglish): Protita undergraduate program e thesis lage, naki student ra project/internship o choose korte pare?
Answer (English): It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.

Question (Banglish): BBA student der ki internship korte hoy, naki tara thesis o choose korte pare?
Answer (English): BBA students are generally required to complete a one-semester internship, but they may opt for a Thesis instead. Choosing the thesis route requires a minimum CGPA of 3.5 and involves working with a supervisor for at least one semester (trimester), followed by a thesis paper and a presentation.

Question (Banglish): Thesis ba internship er protita phase koto diner?
Answer (English): Each phase (Pre-Thesis I, Pre-Thesis II, Final Thesis) spans 1 semester.

Question (Banglish): Final thesis/project/intern student koyta course nite pare?
Answer (English): A maximum of 3 courses in addition to the thesis/project (CSE 400).

Question (Banglish): Nijer ta shuru korar age ami ki age kar student der similar topic er thesis browse korte pari?
Answer (English): Yes, the Institutional Repository lets you search past theses, internship reports and research output by subject or author, which is useful for reviewing prior work in your area before choosing your own thesis topic.","It depends on the program and department; in CSE, for example, students can fulfill the CSE400 capstone requirement through a Thesis, a Project, or an Internship track, each with its own supervision and marking rubric, rather than thesis being the only option.",open_ended,linear,0.5,False,False,False,False,False,True,0.0306,0.1302,8.3689,8.5313,2026-07-27T11:18:55.624179+00:00,0.3382,1.0085
BQ041,adaptive_novel,BSEEE ar BSECE program er focus e ki difference?,"BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.","Question (Banglish): BSEEE ar BSECE program er focus e ki difference?
Answer (English): BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: What is the difference in focus between the BSEEE and BSECE programs?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question: Can you tell me what the difference in focus between the BSEEE and BSECE programs is?
Answer: BSEEE (Electrical and Electronic Engineering) has a broader focus spanning power, electronics and general EEE topics, while BSECE (Electronic and Communication Engineering) concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.

Question (Banglish): Department of EEE ki ki undergraduate ar graduate program offer kore?
Answer (English): The Department of Electrical and Electronic Engineering offers two undergraduate programs - Bachelor of Science in Electrical and Electronic Engineering (BSEEE) and Bachelor of Science in Electronic and Communication Engineering (BSECE) - plus two graduate programs, the Master of Science in EEE (MScEEE) and the Master of Engineering in EEE (MEnggEEE).

Question (Banglish): BSEEE program e koto credit hour lage?
Answer (English): The Bachelor of Science in Electrical and Electronic Engineering (BSEEE) requires completion of 136 credit hours across each of its curriculum versions (V1, V2, V3).","The difference in focus between the BSEEE and BSECE programs is that BSEEE has a broader focus spanning power, electronics and general EEE topics, while BSECE concentrates more specifically on communication-related topics such as signal processing, telecommunications, microwave engineering, and data/optical/satellite communications.",open_ended,linear,0.5,False,False,False,False,False,True,0.0243,0.1162,9.2532,9.3947,2026-07-27T11:19:05.019254+00:00,0.1995,0.9384
BQ042,adaptive_novel,Route-02 (Mirpur-A) er first outbound timing ta ki?,Route-02 (Mirpur-A): First trip departs at 2:05 PM.,"Question (Banglish): Route-02 (Mirpur-A) er first outbound timing ta ki?
Answer (English): Route-02 (Mirpur-A): First trip departs at 2:05 PM.

Question (Banglish): Route-02 (Mirpur-B) er first outbound timing ta ki?
Answer (English): Route-02 (Mirpur-B): First trip departs at 2:05 PM.

Question (Banglish): Route-02 (Mirpur-A) er second outbound timing ta ki?
Answer (English): Route-02 (Mirpur-A): Second trip departs at 5:10 PM.

Question (Banglish): Route-02 (Mirpur-B) er second outbound timing ta ki?
Answer (English): Route-02 (Mirpur-B): Second trip departs at 5:10 PM.

Question (Banglish): Route-04 (Azimpur) er first outbound timing ta ki?
Answer (English): Route-04 (Azimpur): First trip departs at 2:05 PM.",The first outbound timing for Route-02 (Mirpur-A) is 2:05 PM.,open_ended,linear,0.5,False,False,False,False,False,True,0.0309,0.0715,4.6766,4.7796,2026-07-27T11:19:09.799088+00:00,0.0208,1.0394
BQ043,adaptive_novel,Thesis shuru korte hole CGPA koto lagbe?,CGPA equal to or above 3.0.,"Question (Banglish): Thesis shuru korte hole CGPA koto lagbe?
Answer (English): CGPA equal to or above 3.0.

Question (Banglish): Thesis/project/internship shuru korte minimum credit koto lagbe?
Answer (English): Students need a minimum of 75 completed credits to start a thesis, project, or internship.

Question (Banglish): Project/internship shuru korar eligibility er jonno CGPA koto lagbe?
Answer (English): CGPA equal to or above 2.0.

Question (Banglish): Ekjon student kobe thesis korte pare?
Answer (English): After completing 75 credits a student is eligible to do thesis and it is important to have your cgpa 3.00 or above.

Question (Banglish): CGPA 3 er niche thakle ki thesis kora jay? Minimum CGPA requirement ta ki?
Answer (English): It is possible to do thesis under CGPA 3, for that you have to take permission of your thesis supervisor and also the chairman. The minimum requirement for starting thesis is 3.",CGPA equal to or above 3.0.,open_ended,linear,0.5,False,False,False,False,False,True,0.0251,0.1158,3.8184,3.9600,2026-07-27T11:19:13.759637+00:00,0.2917,0.9699
BQ044,adaptive_novel,Scholarship pawa international student ke protita semester e koto credit hour nite hoy?,"Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.","Question (Banglish): Scholarship pawa international student ke protita semester e koto credit hour nite hoy?
Answer (English): Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.

Question (Banglish): Ekta subject e fail korle international student er scholarship er ki hoy?
Answer (English): If a student fails (gets an F in) any subject in a semester, they will not be considered for a tuition fee waiver for the following two semesters, though they may reapply from the third semester onward if eligibility is regained (rules vary slightly by scholarship type).

Question (Banglish): Tuition chara undergraduate student ra protita semester e shadharonoto ki ki recurring fee pay kore?
Answer (English): In addition to per-credit tuition, students typically pay a semester fee (covering things like IT facilities, library, and student activities) each semester, plus a one-time admission fee and library membership fee when they first enroll.

Question (Banglish): Scholarship pawa student der pay slip e 29 June 2025 er por late fee keno ashe?
Answer (English): The fee appears temporarily and will be waived automatically once the scholarship is adjusted.

Question (Banglish): Ei semester e ami ekhono tuition e koto baki?
Answer (English): That's on your personal account, which I can't see. Check your pay slip in Connect for your exact outstanding balance.","Students on scholarship or financial aid are generally required to take a minimum of 9 credit hours in all semesters (applicable from Summer 2023 admits onward), except for approved reduced course loads such as in the first semester.",open_ended,linear,0.5,False,False,False,False,False,True,0.0317,0.1098,7.2975,7.4408,2026-07-27T11:19:21.200739+00:00,0.4308,1.0140
BQ045,adaptive_novel,Connect er madhome student ra ki ki course-related schedule access korte pare?,"Class schedules, exam schedules, and classroom allocations.","Question (Banglish): Connect er madhome student ra ki ki course-related schedule access korte pare?
Answer (English): Class schedules, exam schedules, and classroom allocations.

Question (Banglish): Student ra ki Connect er madhome semester drop ba course drop er jonno apply korte pare? Parle kivabe?
Answer (English): Yes, through the new system's online application feature.

Question (Banglish): Savar campus e thakar shomoy student ra ki visitor receive korte pare?
Answer (English): Only nominated visitors, usually parents, are allowed to visit on designated Parents' Days, which are announced each semester. Visiting hours are typically in the afternoon on specific Fridays.

Question (Banglish): Exam er scheduling e conflict thakle student der ki korte hoy?
Answer (English): The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question (Banglish): Architecture student ra class schedule er jonno kake contact korbe, jehetu eta onno department er shathe publish kora hoy na?
Answer (English): Architecture students are specifically advised to contact their own department directly for class schedule information rather than relying on the general semester class-schedule notice used by other departments.","The full course-related schedule access that students can obtain through Connect includes class schedules, exam schedules, and classroom allocations.",open_ended,linear,0.5,False,False,False,False,False,True,0.0304,0.2488,5.0762,5.3564,2026-07-27T11:19:26.557231+00:00,0.3020,1.0537
BQ046,adaptive_novel,Volunteer organization e student leadership er ki ki opportunity ache?,"BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd","Question (Banglish): Volunteer organization e student leadership er ki ki opportunity ache?
Answer (English): BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd

Question (Banglish): University te ki ki type er extracurricular activity ache?
Answer (English): Our university offers a diverse range of extracurricular activities, including student-run clubs (e.g., debate, photography), sports teams, and fitness classes. You can also join cultural and artistic groups, volunteer in community service projects, and participate in leadership programs. Academic competitions, like hackathons and research challenges, are also available to help you grow and connect with peers.

Question (Banglish): TARC e sports er ki ki opportunity ache?
Answer (English): During my period i have seen students playing volleyball,basketball,football and cricket.Football, cricket and tennis tournaments are arranged and students also get jersey.These tournaments are celebrated among the students in a big manner

Question (Banglish): Savar campus e ki ki academic ar welfare facility ache?
Answer (English): The Residential Campus has classrooms, conference rooms, a library with reading areas, computer labs, dormitories, dining halls, an auditorium, and outdoor sports grounds. It also has a resident doctor and nurse (with an arrangement with a local hospital for emergencies), male and female full-time psychosocial counsellors, and facilities for football, cricket, table tennis, carom, handball, volleyball and badminton (students bring their own equipment).

Question: What opportunities are there for student leadership in volunteer organizations?
Answer: BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd","BRAC University Leadership Development Forum (BULDF) is a club working on training and grooming leadership traits. The club mainly focuses on young students in enhancing their leadership qualities and bringing out their hidden talents, which will help them in the future. The club has always been there for assisting the official events and programs of BRAC University as volunteers besides its own activities, which mainly include Accession, Love for Humanity, and Saving Tomorrow.

Contact: club.buldf@g.bracu.ac.bd",open_ended,linear,0.5,False,False,False,False,False,True,0.0256,0.1541,13.9621,14.1432,2026-07-27T11:19:40.701062+00:00,0.2282,0.9246
BQ047,adaptive_novel,Upcoming game ar event shomporke ami kivabe updated thakbo?,"Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events","Question (Banglish): Upcoming game ar event shomporke ami kivabe updated thakbo?
Answer (English): Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates.
 and you can also go to this page for detailed updates : https://www.bracu.ac.bd/news-events/upcoming-events

Question (Banglish): Notun system semester event ar deadline shomporke student der informed thakte kivabe help korbe?
Answer (English): Through access to the Academic Calendar, which includes semester events, holidays, and important deadlines.

Question (Banglish): Convocation er jonno ami kivabe registered hobo?
Answer (English): After the Degree Application Form is approved, the student will automatically be registered for the upcoming convocation.

Question (Banglish): BRAC Onnesha kobe ar kivabe space e launch kora hoyechilo?
Answer (English): BRAC Onnesha was launched on July 7, 2017, aboard a SpaceX Falcon 9 rocket as part of the CRS-11 resupply mission to the International Space Station, built in collaboration with Kyutech's Birds-1 program involving five countries.

Question (Banglish): Notun event organize korar jonno kivabe apply korbo?
Answer (English): Submit the Event proposal with the advisor's approval (Advisor will must have his signature in the proposal). The proposal must contain detailed information on the event plan and budget. Email the proposal to <student_org@bracu.ac.bd> and cc the club advisor.","Check BRACU Events Page. As the website is not fully functional yet, keep an eye on clubs' Facebook pages or BRACU Facebook groups for updates.",open_ended,linear,0.5,False,False,False,False,False,True,0.0295,0.1074,6.0448,6.1824,2026-07-27T11:19:46.883764+00:00,0.4398,1.0118
BQ048,adaptive_novel,Exam er scheduling e conflict thakle student der ki korte hoy?,"The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.","Question (Banglish): Exam er scheduling e conflict thakle student der ki korte hoy?
Answer (English): The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.

Question (Banglish): Valid reason e student final exam miss korle course teacher er ki korte hoy?
Answer (English): If a student misses the final exam for a documented valid reason (such as a medical emergency), the course teacher can arrange a make-up exam, and if course requirements genuinely can't be completed in time, an 'Incomplete' (I) grade with a defined completion deadline (up to 8 weeks after the final exam) may be assigned instead.

Question (Banglish): Ekjon student er CGPA 2.0 er niche thakle ki hoy?
Answer (English): The student is not eligible to start a thesis/project/internship.

Question (Banglish): TARC e student der kon kon course korte hoy? Details ta bolen.
Answer (English): Students have to complete BNG101,HUM101,EMB101 and ENG102/ENG101

Question (Banglish): Bangladesh e na thakle international student ra ki off-campus interview er offer pay?
Answer (English): For getting admission into BRACU, International applicants must appear for written test and interview on the date and time mentioned in their admit cards in the designated exam site in their respective home countries.","The first step is to inform the course instructor about the conflict as soon as possible. If the conflict involves multiple exams or cannot be resolved with the instructor, students should consult their department office. The department can provide additional support or coordinate with other instructors to find a solution.",open_ended,linear,0.5,False,True,True,False,False,True,0.0301,0.1242,8.1001,8.2558,2026-07-27T11:19:55.140087+00:00,0.3195,0.6500
BQ049,adaptive_novel,Library theke neya book ami ki renew korte parbo?,"Yes, an item can be renewed if no other user has placed a hold on it. Renewal can be done through the online catalogue (OPAC) or by contacting the circulation desk.","Question (Banglish): Library theke neya book ami ki renew korte parbo?
Answer (English): Yes, an item can be renewed if no other user has placed a hold on it. Renewal can be done through the online catalogue (OPAC) or by contacting the circulation desk.

Question (Banglish): Due date er age library ki amar neya book recall korte pare?
Answer (English): Yes, the library reserves the right to recall borrowed materials before the due date if the item is urgently needed, and it will notify the borrower accordingly.

Question (Banglish): Library te ami kivabe jabo?
Answer (English): The Library is located on the 8th Floor, accessible via elevators or stairs.

Question (Banglish): Ami ki kichu thesis er sample pete pari?
Answer (English): Yes, sure. The link: https://drive.google.com/drive/folders/17Vz4kBF_zH7NKX0fWd8n9aIcJtziBXtz

Question (Banglish): Self-Service for Document feature use kore student ra ki type er documents request korte pare?
Answer (English): Letter of Recommendation, migration certificate, no objection letter, studentship transfer letter, transfer certificate, testimonial letter, and more.","Yes, an item can be renewed if no other user has placed a hold on it. Renewal can be done through the online catalogue (OPAC) or by contacting the circulation desk.",open_ended,linear,0.5,False,False,False,False,False,True,0.0272,0.1138,6.4023,6.5442,2026-07-27T11:20:01.684790+00:00,0.5518,0.9211
