query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score,bleu,rougeL,meteor,bertscore
FR-10,adaptive_novel,Who teaches the theory section of CSE111-04 and what is their office room?,Mr. Zaber Mohammad (Lecturer) teaches the theory section of CSE111-04. Their office room is 4J61.,"Course: CSE111-04
Theory Initial: ZMD
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 09D-17C
Lab Faculty: AVB,CABS
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 09B-11L

Course: CSE230-04
Theory Initial: TSM
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 08H-22C

Course: CSE331-04
Theory Initial: RSS
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 07F-22C

Course: CSE320-04
Theory Initial: AKTD
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 10B-16C

Course: CSE340-04
Theory Initial: MTSM
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09E-20T","The instructor teaching the theory section of CSE111-04 is ZMD, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0268,0.0,5.8363,5.8632,2026-07-31T16:13:03.819653+00:00,100.0019,100.0166,0.20828838183973028,0.5263157894736842,0.5505403687221869,0.9059507846832275
FR-11,adaptive_novel,Who teaches the theory section of CSE250-03B and what is their office room?,Sheikh Iftekhar Ahmed (C. Lecturer) teaches the theory section of CSE250-03B. Their office room is 4P.,"Course: CSE250-03B
Theory Initial: SEF
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 07H-26C
Lab Faculty: AKDB,ALSM
Lab Day: SAT
Lab Time: 2:00 PM
Lab Room: 12B-20L

Course: CSE251-03B
Theory Initial: FFR
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: NFS,SZZ
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 12B-20L

Course: CSE250-01B
Theory Initial: MHY
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: UPM,ALSM
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12B-20L

Course: CSE260-03B
Theory Initial: DZK
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 09E-20T
Lab Faculty: MZW,ADD
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: FT10-04L

Course: CSE350-03B
Theory Initial: ZBH
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09A-07C
Lab Faculty: NUR,AKDB
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: FT10-02L","The instructor teaching the theory section of CSE250-03B is not specified in the provided context, but it does mention that the course has a Theory Initial of SEF.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0236,0.0,6.708,6.7317,2026-07-31T16:13:10.552007+00:00,100.0004,100.0167,0.1264203703898735,0.34782608695652173,0.19047619047619052,0.8716526627540588
FR-12,adaptive_novel,Who teaches the theory section of CSE330-17 and what is their office room?,Mr. Md. Aquib Azmain (Senior Lecturer) teaches the theory section of CSE330-17. Their office room is 4M104.,"Course: CSE330-17
Theory Initial: AQU
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 10B-16C
Lab Faculty: ARD,NKBS
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09F-26L

Initial: ARD
Name: Mr. Ayman Rasheed
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE330-17 (LAB) ARD,NKBS 09F-26L; 12:30 PM - CSE330-17 (LAB) ARD,NKBS 09F-26L

Course: STA101-17
Theory Initial: TBS
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 10F-31C

Course: STA201-17
Theory Initial: TBS
Theory Day: SAT+THU
Theory Time: 8:00 AM
Theory Room: 09H-37C

Course: CSE340-17
Theory Initial: ZLNM
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09A-05C","The theory section of CSE330-17 is taught by Mr. Ayman Rasheed, but there is no information provided about his office room in the retrieved context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.028,0.0,6.5068,6.5348,2026-07-31T16:13:17.087342+00:00,100.0007,100.0167,0.16336470131023162,0.3636363636363637,0.4258953168044078,0.8966569900512695
FR-13,adaptive_novel,Who teaches the theory section of CSE331-13 and what is their office room?,Md. Rifat Rahman (Lecturer) teaches the theory section of CSE331-13. Their office room is 4N164.,"Course: CSE331-13
Theory Initial: RFR
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 07F-22C

Course: CSE331-11
Theory Initial: LBBH
Theory Day: SAT+THU
Theory Time: 8:00 AM
Theory Room: 07D-20C

Course: CSE331-14
Theory Initial: RFR
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 07F-22C

Course: CSE331-12
Theory Initial: LBBH
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07D-20C

Course: CSE331-01
Theory Initial: NBD
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09G-31T","The instructor teaching the theory section of CSE331-13 is RFR, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0251,0.0,5.8612,5.8863,2026-07-31T16:13:22.974662+00:00,100.0004,100.0167,0.20828838183973028,0.5263157894736842,0.5262518230432669,0.9049745798110962
FR-14,adaptive_novel,Who teaches the theory section of CSE481-01 and what is their office room?,Mr. Shadman Shahriar (Lecturer) teaches the theory section of CSE481-01. Their office room is 4N143.,"Course: CSE481-01
Theory Initial: SDS
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 09A-05C
Lab Faculty: SDS,NFS
Lab Day: THU
Lab Time: 8:00 AM
Lab Room: 09F-26L

Course: STA201-01
Theory Initial: TBS
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 09H-37C

Course: CSE331-01
Theory Initial: NBD
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09G-31T

Initial: SDS
Name: Mr. Shadman Shahriar
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE481-01 (LAB) SDS,NFS 09F-26L; 9:30 AM - CSE481-01 (LAB) SDS,NFS 09F-26L; 11:00 AM - CSE251-02A (LAB) SDS,RFQ 12B-20L; 12:30 PM - CSE251-02A (LAB) SDS,RFQ 12B-20L

Initial: NFS
Name: Nafis Faisal
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE481-01 (LAB) SDS,NFS 09F-26L; 9:30 AM - CSE481-01 (LAB) SDS,NFS 09F-26L; 11:00 AM - CSE402-01 (LAB) NFS,EHQ 09B-10L; 12:30 PM - CSE402-01 (LAB) NFS,EHQ 09B-10L","The instructor teaching the theory section of CSE481-01 is SDS, but there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0299,0.0,5.6795,5.7095,2026-07-31T16:13:28.684743+00:00,100.0019,100.0166,0.22866722231574907,0.5405405405405405,0.5562454502633495,0.9051676988601685
FR-15,adaptive_novel,Who teaches the theory section of CSE111-01 and what is their office room?,Mr. Md. Tawhid Anwar (Senior Lecturer) teaches the theory section of CSE111-01. Their office room is 4G03.,"Course: CSE111-01
Theory Initial: TAW
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 10A-05C
Lab Faculty: TAW,AOHE
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 12F-32L

Course: CSE111-03
Theory Initial: TAW
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 10A-05C
Lab Faculty: TAW,MAF
Lab Day: THU
Lab Time: 11:00 AM
Lab Room: 12F-32L

Course: CSE111-05
Theory Initial: ADU
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09H-35C
Lab Faculty: AFA,FEK
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 09B-10L

Course: CSE111-04
Theory Initial: ZMD
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 09D-17C
Lab Faculty: AVB,CABS
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 09B-11L

Course: CSE111-11
Theory Initial: CAKM
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 10B-16C
Lab Faculty: MAU,AFA
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 09E-21L","The instructor who teaches the theory section of CSE111-01 is TAW. Unfortunately, I do not have information on TAW's office room in the retrieved context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0267,0.0,6.6931,6.7199,2026-07-31T16:13:35.405388+00:00,100.001,100.0166,0.19306698300385472,0.4,0.4221429351585539,0.8899615406990051
FR-16,adaptive_novel,Who teaches the theory section of CSE321-20 and what is their office room?,Souvik Ghosh (Lecturer) teaches the theory section of CSE321-20. Their office room is 4M131.,"Course: CSE321-20
Theory Initial: SVKG
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 07D-20C
Lab Faculty: MTSM,SSKD
Lab Day: THU
Lab Time: 11:00 AM
Lab Room: 10G-32L

Course: CSE340-20
Theory Initial: SADA
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 10B-16C

Course: CSE220-20
Theory Initial: WHMJ
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09A-04C
Lab Faculty: ESF,IRZA
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09E-22L

Initial: MTSM
Name: MD. MUHTASIM MAHMUD
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE321-20 (LAB) MTSM,SSKD 10G-32L; 12:30 PM - CSE321-20 (LAB) MTSM,SSKD 10G-32L

Initial: SSKD
Name: Sheikh Samiul Kadir
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE321-15 (LAB) NKBS,SSKD 10G-32L; 9:30 AM - CSE321-15 (LAB) NKBS,SSKD 10G-32L; 11:00 AM - CSE321-20 (LAB) MTSM,SSKD 10G-32L; 12:30 PM - CSE321-20 (LAB) MTSM,SSKD 10G-32L; 2:00 PM - CSE110-20 (LAB) STNM,SSKD 09E-21L; 3:30 PM - CSE110-20 (LAB) STNM,SSKD 09E-21L","The instructor who teaches the theory section of CSE321-20 is SVKG. Unfortunately, I do not have information on their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0279,0.0,6.0046,6.0326,2026-07-31T16:13:41.438317+00:00,100.0019,100.0167,0.26512298021756175,0.5405405405405405,0.6218264635603346,0.9035691022872925
FR-17,adaptive_novel,Who teaches the theory section of CSE427-01 and what is their office room?,Dr. Chowdhury Mofizur Rahman (Professor) teaches the theory section of CSE427-01. Their office room is 4G18.,"Course: CSE427-01
Theory Initial: CMR
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09C-16T
Lab Faculty: DFD,ADU
Lab Day: SUN
Lab Time: 2:00 PM
Lab Room: 09F-27L

Course: CSE427-03
Theory Initial: CMR
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09C-16T
Lab Faculty: ITTSC,RKBM
Lab Day: SUN
Lab Time: 8:00 AM
Lab Room: 09F-27L

Initial: CMR
Name: Dr. Chowdhury Mofizur Rahman
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - CSE427-01 09C-16T,CSE427-02 09C-16T,CSE427-03 09C-16T

Course: CSE427-04
Theory Initial: DFD
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09C-16T
Lab Faculty: NDT,ITTSC
Lab Day: SUN
Lab Time: 11:00 AM
Lab Room: 09F-27L

Course: CSE427-09
Theory Initial: NAST
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 07H-26C
Lab Faculty: ITTSC,HFN
Lab Day: TUE
Lab Time: 11:00 AM
Lab Room: 09F-24L","The theory section of CSE427-01 is taught by Dr. Chowdhury Mofizur Rahman, whose scheduled commitments include teaching this course at 12:30 PM on Monday in room 09C-16T.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.025,0.0,7.8845,7.9096,2026-07-31T16:13:49.348488+00:00,100.0011,100.0166,0.2168299905777652,0.2978723404255319,0.5914328586393364,0.9221760630607605
FR-18,adaptive_novel,Who teaches the theory section of CSE330-19 and what is their office room?,Atonu Roy Chowdhury (Lecturer) teaches the theory section of CSE330-19. Their office room is 4P192.,"Course: CSE330-19
Theory Initial: NARC
Theory Day: SAT+THU
Theory Time: 3:30 PM
Theory Room: 07D-20C
Lab Faculty: MAJIJ,NRZR
Lab Day: MON
Lab Time: 8:00 AM
Lab Room: 09F-26L

Course: CSE470-19
Theory Initial: SKIB
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09D-17C

Initial: NRZR
Name: Riazul Islam Rifat
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE330-19 (LAB) MAJIJ,NRZR 09F-26L; 9:30 AM - CSE330-19 (LAB) MAJIJ,NRZR 09F-26L; 11:00 AM - Consultation by Appointment

Course: STA201-19
Theory Initial: TBS
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09H-35C

Course: CSE340-19
Theory Initial: SADA
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 10B-16C","The theory section of CSE330-19 is taught by NRZR, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0273,0.0,5.7789,5.8062,2026-07-31T16:13:55.155764+00:00,100.0003,100.0167,0.21800193956058223,0.4864864864864864,0.5403851069268126,0.8926164507865906
FR-19,adaptive_novel,Who teaches the theory section of CSE446-01 and what is their office room?,Mr. Mohammad Badrul Hossain (Lecturer) teaches the theory section of CSE446-01. Their office room is 4J67.,"Course: CSE446-01
Theory Initial: BDH
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 07D-20C
Lab Faculty: MTSM,SJM
Lab Day: TUE
Lab Time: 2:00 PM
Lab Room: 10E-27L

Initial: MTSM
Name: MD. MUHTASIM MAHMUD
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE340-04 09E-20T; 11:00 AM - Consultation; 12:30 PM - Consultation; 2:00 PM - CSE446-01 (LAB) MTSM,SJM 10E-27L; 3:30 PM - CSE446-01 (LAB) MTSM,SJM 10E-27L

Course: CSE340-01
Theory Initial: ACH
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09E-20T

Course: CSE331-01
Theory Initial: NBD
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09G-31T

Initial: SJM
Name: Sajid Imam Mahir
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - Consultation; 2:00 PM - CSE446-01 (LAB) MTSM,SJM 10E-27L; 3:30 PM - CSE446-01 (LAB) MTSM,SJM 10E-27L","The instructor who teaches the theory section of CSE446-01 is MD. MUHTASIM MAHMUD, whose initial is MTSM, but unfortunately, there is no information provided about his office room in the retrieved context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0266,0.0,8.0321,8.0588,2026-07-31T16:14:03.215052+00:00,100.0019,100.0166,0.14950940007863794,0.36,0.44159652664051496,0.8878982067108154
FR-20,adaptive_novel,Who teaches the theory section of CSE350-04A and what is their office room?,Md Ashikur Rahman Any (C. Lecturer) teaches the theory section of CSE350-04A. Their office room is 4P.,"Course: CSE350-04A
Theory Initial: ARA
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 09A-07C
Lab Faculty: SDAS,TSE
Lab Day: THU
Lab Time: 11:00 AM
Lab Room: FT10-01L

Course: CSE350-01B
Theory Initial: NUR
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 09A-07C
Lab Faculty: SDU,RFQ
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: FT10-02L

Initial: SDAS
Name: Sowmitra Das
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE350-04A (LAB) SDAS,TSE FT10-01L; 12:30 PM - CSE350-04A (LAB) SDAS,TSE FT10-01L; 2:00 PM - CSE251-01A (LAB) SDAS,SDQ 12B-20L; 3:30 PM - CSE251-01A (LAB) SDAS,SDQ 12B-20L

Course: CSE350-03A
Theory Initial: ZBH
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09A-07C
Lab Faculty: AQT,UPM
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: FT10-01L

Course: CSE350-01A
Theory Initial: NUR
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 09A-07C
Lab Faculty: ARA,SHJR
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: FT10-01L","The instructor who teaches the theory section of CSE350-04A is ARA, but there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0246,0.0,5.961,5.9856,2026-07-31T16:14:09.201464+00:00,100.0012,100.0166,0.27151607333166955,0.5,0.5063932636831436,0.9003042578697205
FR-21,adaptive_novel,Who teaches the theory section of CSE101-07 and what is their office room?,Md Fardin Rahman Ami (C. Lecturer) teaches the theory section of CSE101-07. Their office room is 4F.,"Course: CSE101-07
Theory Initial: FDM
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 09D-17C
Lab Faculty: NQM,SLAR
Lab Day: SUN
Lab Time: 8:00 AM
Lab Room: 12F-31L

Course: CSE101-03
Theory Initial: RBR
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09B-12C
Lab Faculty: ESF,ANV
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: FT11-03L

Course: CSE101-05
Theory Initial: SBHN
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 09A-06C
Lab Faculty: CMHH,SLAR
Lab Day: SAT
Lab Time: 8:00 AM
Lab Room: FT11-03L

Course: CSE101-04
Theory Initial: RBR
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 09B-12C
Lab Faculty: NKMA,NMP
Lab Day: THU
Lab Time: 8:00 AM
Lab Room: FT11-04L

Course: CSE101-01
Theory Initial: NZRF
Theory Day: MON+WED
Theory Time: 3:30 PM
Theory Room: 09H-35C
Lab Faculty: SBHN,ESF
Lab Day: SUN
Lab Time: 11:00 AM
Lab Room: FT11-03L","The instructor teaching the theory section of CSE101-07 does not appear in the retrieved context, so I do not have enough information to answer this question.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0278,0.0,6.1829,6.2108,2026-07-31T16:14:15.412532+00:00,100.0008,100.0167,0.13083737883508872,0.3111111111111111,0.2924856578576131,0.8682912588119507
FR-22,adaptive_novel,Who teaches the theory section of CSE260-19B and what is their office room?,Towshik Anam Taj (Lecturer) teaches the theory section of CSE260-19B. Their office room is 4M119.,"Course: CSE260-19B
Theory Initial: TWK
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 09A-02C
Lab Faculty: CMHQ,CABS
Lab Day: SAT
Lab Time: 2:00 PM
Lab Room: FT10-04L

Initial: CMHQ
Name: Moinul Haque
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE260-10A (LAB) CSYR,CMHQ FT11-01L; 9:30 AM - CSE260-10A (LAB) CSYR,CMHQ FT11-01L; 11:00 AM - Consultation; 12:30 PM - Consultation; 2:00 PM - CSE260-19B (LAB) CMHQ,CABS FT10-04L; 3:30 PM - CSE260-19B (LAB) CMHQ,CABS FT10-04L

Initial: TWK
Name: Towshik Anam Taj
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE260-22B (LAB) TWK,AAF FT10-04L; 9:30 AM - CSE260-22B (LAB) TWK,AAF FT10-04L; 11:00 AM - CSE260-08A (LAB) AFQ,TWK FT10-03L; 12:30 PM - CSE260-08A (LAB) AFQ,TWK FT10-03L; 2:00 PM - CSE260-19A 09A-02C,CSE260-19B 09A-02C; 3:30 PM - Consultation

Initial: TWK
Name: Towshik Anam Taj
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation; 11:00 AM - Consultation; 12:30 PM - Consultation; 2:00 PM - CSE260-19A 09A-02C,CSE260-19B 09A-02C; 3:30 PM - Consultation

Initial: CABS
Name: Aabrar Islam
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 2:00 PM - CSE260-19B (LAB) CMHQ,CABS FT10-04L; 3:30 PM - CSE260-19B (LAB) CMHQ,CABS FT10-04L","The instructor who teaches the theory section of CSE260-19B is Towshik Anam Taj, and the theory section meets in room 09A-02C on Sundays and Tuesdays at 2:00 PM.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0235,0.0,8.5865,8.61,2026-07-31T16:14:24.023183+00:00,100.0019,100.0167,0.20920996857999105,0.3404255319148936,0.5377625760088446,0.89768385887146
FR-23,adaptive_novel,Who teaches the theory section of CSE421-02 and what is their office room?,Mr. Arif Shakil (Senior Lecturer) teaches the theory section of CSE421-02. Their office room is 4G03.,"Course: CSE421-02
Theory Initial: ARF
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 10A-04C
Lab Faculty: CQAE,WBH
Lab Day: SAT
Lab Time: 2:00 PM
Lab Room: 12D-26L

Course: CSE320-02
Theory Initial: SRJ
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 10A-05C

Course: CSE340-02
Theory Initial: ACH
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09E-20T

Course: CSE331-02
Theory Initial: NBD
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09G-31T

Initial: WBH
Name: Waleed Bin Habib Khan
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 2:00 PM - CSE421-01 (LAB) CQAE,WBH 12D-26L,CSE421-02 (LAB) CQAE,WBH 12D-26L; 3:30 PM - CSE421-01 (LAB) CQAE,WBH 12D-26L,CSE421-02 (LAB) CQAE,WBH 12D-26L","The instructor teaching the theory section of CSE421-02 is not specified in the retrieved context, but it does mention that Waleed Bin Habib Khan (WBH) has a scheduled commitment at 2:00 PM on Saturday for the lab section of CSE421-02. The office room for WBH is not provided in the context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0219,0.0,11.09,11.1119,2026-07-31T16:14:35.135749+00:00,100.0019,100.0167,0.09950006149078018,0.2816901408450704,0.45945742653695726,0.8714586496353149
FR-24,adaptive_novel,Who teaches the theory section of CSE260-17B and what is their office room?,Majisha Jahan Disha (Lecturer) teaches the theory section of CSE260-17B. Their office room is 4K71.,"Course: CSE260-17B
Theory Initial: MAJIJ
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09D-17C
Lab Faculty: MAZW,MHSK
Lab Day: TUE
Lab Time: 2:00 PM
Lab Room: FT11-01L

Initial: MHSK
Name: Maharin Mosfakin
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - Consultation; 12:30 PM - CSE341-06 10B-15C; 2:00 PM - CSE260-17B (LAB) MAZW,MHSK FT11-01L; 3:30 PM - CSE260-17B (LAB) MAZW,MHSK FT11-01L; 5:00 PM - Consultation with Appointment

Initial: MAJIJ
Name: Majisha Jahan Disha
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE330-19 (LAB) MAJIJ,NRZR 09F-26L; 9:30 AM - CSE330-19 (LAB) MAJIJ,NRZR 09F-26L; 12:30 PM - CSE260-17A 09D-17C,CSE260-17B 09D-17C

Initial: MAJIJ
Name: Majisha Jahan Disha
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - CSE260-17A 09D-17C,CSE260-17B 09D-17C; 2:00 PM - CSE260-12B (LAB) MAJIJ,ADD FT10-04L; 3:30 PM - CSE260-12B (LAB) MAJIJ,ADD FT10-04L

Initial: MAZW
Name: Mirza Azwad Wakil
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE470-03 07D-19C; 11:00 AM - Consultation; 12:30 PM - Consultation; 2:00 PM - CSE260-17B (LAB) MAZW,MHSK FT11-01L; 3:30 PM - CSE260-17B (LAB) MAZW,MHSK FT11-01L","The instructor who teaches the theory section of CSE260-17B is Majisha Jahan Disha, also known as MAJIJ, and their office room is not specified in this context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0259,0.0,7.7061,7.732,2026-07-31T16:14:42.868519+00:00,100.0019,100.0167,0.27785054611340393,0.5,0.6883947608894303,0.9164708256721497
FR-25,adaptive_novel,Who teaches the theory section of CSE330-14 and what is their office room?,Rifa Tasfiya (Lecturer) teaches the theory section of CSE330-14. Their office room is 4K69.,"Course: CSE330-14
Theory Initial: RFTS
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09H-34C
Lab Faculty: MZW,SADF
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 09F-24L

Course: CSE340-14
Theory Initial: LRK
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 09A-04C

Course: STA201-14
Theory Initial: TBS
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 10B-18C

Course: CSE330-01
Theory Initial: AMK
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09H-35C
Lab Faculty: ALB,CTFZ
Lab Day: THU
Lab Time: 11:00 AM
Lab Room: 09F-26L

Course: CSE331-14
Theory Initial: RFR
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 07F-22C",The instructor for the theory section of CSE330-14 is not specified in the retrieved context.,entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0248,0.0,5.0217,5.0466,2026-07-31T16:14:47.915579+00:00,100.0004,100.0167,0.21977073101999892,0.45161290322580644,0.3565695941297868,0.8798354268074036
FR-26,adaptive_novel,Who teaches the theory section of CSE420-24 and what is their office room?,Abdullah Khondoker (C. Lecturer) teaches the theory section of CSE420-24. Their office room is 4F.,"Course: CSE420-24
Theory Initial: AKHD
Theory Day: SAT+THU
Theory Time: 2:00 PM
Theory Room: 09H-34C
Lab Faculty: NLAM,SMDS
Lab Day: MON
Lab Time: 2:00 PM
Lab Room: 12F-32L

Course: CSE423-24
Theory Initial: ASAK
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 08H-22C
Lab Faculty: SOSB,MAHS
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 12D-27L

Course: CSE340-24
Theory Initial: SMYA
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 10C-21C

Initial: SMDS
Name: Soumitra Das
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 2:00 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L; 3:30 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L

Course: CSE421-24
Theory Initial: NDT
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 09H-34C
Lab Faculty: CPTH,NKMA
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12D-26L","The theory section of CSE420-24 is taught by AKHD, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0271,0.0,5.8,5.8272,2026-07-31T16:14:53.743460+00:00,100.0012,100.0167,0.21800193956058223,0.4864864864864864,0.5403851069268126,0.8994404077529907
